641524,249,Lavendel,06.10.1984
388075,42,Himmelblau,13.06.2004
964274,242,Smaragd,05.10.1998
327033,108,Feuerrot,25.01.1956
286526,219,Karamell,20.07.1950
914598,289,Elfenbein,11.01.2003
144469,308,Schiefergrau,09.03.1925
490318,82,Kaktusgruen,05.01.1971
872899,147,Schwarz,17.04.1972
808945,19,Elfenbein,13.06.2018
926761,217,Lila,24.10.1940
399802,294,Bernstein,13.02.2015
460338,295,Tannengruen,18.05.1975
261841,41,Tuerkis,21.03.1987
566739,56,Marineblau,23.01.1977
645331,279,Koralle,04.08.1933
544164,217,Salbeigruen,11.04.1937
253837,262,Silber,24.05.1960
570367,339,Smaragd,11.07.1940
32282,352,Himmelblau,02.01.1928
623955,84,Indigo,08.06.1936
706313,286,Aquamarin,25.11.2000
442115,212,Hellblau,27.02.1985
777359,66,Eisblau,12.06.1996
357948,345,Hellgruen,27.08.1963
506020,19,Pfirsich,19.05.1982
629136,360,Pfauenblau,05.02.1963
440242,72,Blau,06.01.2018
985604,39,Beige,17.02.1985
231114,313,Violett,15.02.1997
770085,314,Eisblau,25.02.1957
695801,64,Grau,06.04.1969
373967,7,Eisblau,05.05.1983
983448,205,Schokoladenbraun,18.04.1925
802845,293,Aquamarin,14.03.1955
1407,145,Amethyst,11.02.1993
590515,207,Ziegelrot,09.01.1924
351041,209,Kupfer,20.02.2002
873525,122,Limettengruen,14.02.1990
885841,204,Jade,05.10.1989
385049,62,Moosgruen,12.08.1998
973648,15,Lila,13.03.1948
853477,248,Ziegelrot,19.09.1964
647357,360,Bernstein,02.02.2020
711462,280,Schlamm,07.09.1968
624355,367,Rubinrot,01.04.1998
740518,136,Kaktusgruen,16.02.1987
490563,25,Minzgruen,05.10.1985
388012,126,Beige,05.10.2020
275537,242,Vanille,17.07.1924
270244,91,Silber,04.06.2006
30117,237,Schneeweiss,14.03.1988
304999,325,Senf,22.10.1941
736549,72,Purpur,19.07.1955
260102,62,Stahlblau,11.10.1997
836761,280,Purpurrot,08.09.2000
500650,128,Salbeigruen,13.11.1992
373337,193,Olivgruen,27.02.1981
774762,162,Minzgruen,26.01.1939
531258,218,Indigo,11.05.2002
907598,161,Wasserblau,02.08.1954
922215,104,Mint,01.04.1982
528983,47,Senf,23.05.1979
50696,335,Braun,10.09.1980
649839,194,Aquamarin,20.06.1938
509239,307,Moosgruen,14.11.2020
216988,298,Saphirblau,07.08.1995
338610,330,Henna,14.04.1966
125936,341,Sonnengelb,13.04.1940
898772,350,Schiefergrau,19.04.2007
969149,184,Koenigsblau,12.07.2013
721533,108,Kirschrot,22.07.2003
414817,290,Korallenrot,06.08.1984
158347,201,Koralle,13.08.1923
93805,35,Smaragdgruen,20.11.1932
265794,319,Olivgruen,17.02.1984
991379,30,Zitronengelb,26.11.1946
204252,91,Schwarz,04.08.1990
532321,112,Karamell,15.10.1962
402331,74,Pfauenblau,11.06.1969
993913,157,Kaktusgruen,06.07.2012
424663,206,Zinnoberrot,09.09.1993
938962,341,Vanille,13.01.2006
267637,178,Korallenrot,14.10.1983
958706,101,Bronze,21.02.1952
108457,276,Amethyst,11.11.1935
787378,159,Karminrot,07.07.1975
174862,358,Ozeanblau,27.09.2011
357046,15,Mokka,22.08.1934
359976,37,Aquamarin,03.07.1967
476547,59,Violett,25.09.1986
902534,274,Dunkelblau,16.07.1980
814092,121,Scharlachrot,22.02.2009
841948,49,Lila,02.03.2019
849778,230,Pfirsich,20.05.1932
730779,102,Grau,05.03.2002
625609,104,Gelb,27.03.1979
660280,199,Malachitgruen,10.03.1999
397728,12,Weiss,19.10.1933
409873,308,Purpurrot,18.07.1932
631702,101,Mitternachtsblau,12.07.1964
47646,101,Pfirsich,13.01.1939
792013,342,Zitronengelb,05.05.1943
290567,90,Schlamm,17.02.1951
689905,307,Blau,09.11.1940
11250,299,Schneeweiss,18.11.2021
930825,293,Schiefergrau,20.10.1958
817460,248,Ozeanblau,25.02.1972
444419,339,Granatrot,04.04.2008
533011,263,Orange,10.06.1997
329586,33,Bernstein,10.07.2004
596176,223,Feuerrot,09.09.1994
690282,52,Beige,12.09.1968
803583,337,Azurblau,23.08.1987
238326,163,Azurblau,13.04.1953
697360,298,Braun,22.10.1932
752852,237,Kaktusgruen,08.08.1979
313056,235,Eisblau,02.09.1939
782177,82,Blaugruen,05.06.1930
96872,251,Marineblau,21.03.1995
23566,209,Nussbraun,17.11.1943
518482,13,Elfenbein,18.01.1996
85447,141,Karminrot,23.01.1977
950472,91,Smaragdgruen,26.04.1966
280633,175,Purpur,21.08.1956
855015,314,Korallenrot,09.11.2012
451654,23,Schiefergrau,21.11.1932
264293,189,Karamell,17.08.1942
616228,290,Graphitgrau,01.09.1978
556062,124,Muschelrosa,24.01.1973
831364,257,Granatrot,26.11.1973
435241,287,Pfauenblau,23.07.1930
592631,167,Weiss,10.04.1963
424571,158,Marineblau,08.08.1924
798702,170,Sonnengelb,04.05.1983
702220,250,Kobaltblau,16.02.2014
968737,66,Terrakotta,27.08.1934
832569,194,Rosa,24.01.1965
383422,356,Graphitgrau,06.09.1949
415415,373,Minzgruen,19.04.1951
335793,204,Amethyst,20.05.1943
225027,256,Maisgelb,16.03.1950
329720,265,Rosa,17.11.2018
641520,139,Purpurrot,11.11.1924
752703,339,Amethyst,04.08.2011
553302,37,Cremeweiss,09.10.1998
293689,109,Smaragd,03.06.1996
471897,255,Smaragdgruen,22.03.1937
746225,160,Nussbraun,16.08.1924
344445,7,Ziegelrot,03.09.1949
400122,14,Aprikose,01.04.1950
336614,256,Olivgruen,07.06.1966
931214,211,Ziegelrot,11.04.2003
478258,370,Granatrot,10.11.1967
18384,73,Ocker,04.10.1987
366718,18,Wasserblau,18.06.1931
681942,151,Gruen,11.01.1944
574212,218,Elfenbein,21.07.1945
179712,297,Kieselgrau,27.04.2020
857172,84,Bernstein,13.11.1964
479766,188,Cremeweiss,23.11.1987
422084,200,Lila,26.08.1995
998544,248,Mint,23.02.1992
430691,376,Ziegelrot,22.07.1932
421805,21,Kupfer,10.06.1995
138928,372,Indigo,19.07.1987
703985,320,Kirschrot,19.08.1926
211966,200,Weiss,16.10.2014
433392,368,Wasserblau,24.02.1956
300644,83,Pfauenblau,27.05.1923
34783,262,Azurblau,11.06.1993
364826,244,Koenigsblau,13.07.1954
842813,73,Rosa,12.05.2003
371302,30,Kieselgrau,10.06.2020
453298,150,Kaktusgruen,08.06.1965
141324,344,Rubinrot,27.03.1972
778414,234,Terrakotta,23.07.1944
638129,150,Moosgruen,11.01.1990
437012,52,Kupfer,22.06.1964
561035,121,Saphirblau,27.08.1966
528390,6,Magenta,16.08.1987
453942,173,Koenigsblau,11.02.2008
504843,198,Kupfer,22.07.1946
161335,11,Smaragdgruen,03.06.1972
14896,335,Beige,05.05.1929
398344,219,Schiefergrau,07.05.1964
812551,131,Karamell,19.11.1972
606987,134,Kupfer,01.11.1974
964784,201,Jade,19.03.1925
46076,5,Schlamm,06.05.1973
380530,65,Rot,06.07.1960
970193,151,Sonnengelb,25.03.1930
85522,5,Cremeweiss,20.01.1928
809024,181,Orchidee,09.10.1988
66737,83,Schokoladenbraun,23.03.1997
311908,147,Scharlachrot,17.02.1993
299857,192,Indigo,01.01.1968
236971,180,Blaugruen,04.11.1972
780508,62,Lavendel,20.10.1979
741325,122,Rot,25.02.1986
593579,167,Aprikose,21.10.1979
767711,193,Rot,01.07.1964
109555,148,Rot,03.11.2012
623160,333,Pergament,21.01.2002
150484,77,Mint,11.09.1950
672052,259,Moosgruen,24.04.1929
222622,76,Ozeanblau,17.04.2014
524751,223,Schokoladenbraun,16.02.2009
134422,290,Azurblau,02.09.1995
807285,46,Smaragd,11.02.2021
693155,377,Elfenbein,18.07.1978
153734,9,Wasserblau,08.07.1985
114656,166,Stahlblau,17.11.1955
189215,20,Pergament,16.05.2008
758710,107,Jagdgruen,07.03.1964
545699,314,Mint,04.10.2011
843798,278,Sahne,16.09.2021
690187,119,Himbeerpink,22.09.1927
582559,362,Muschelrosa,15.08.1970
14403,169,Beige,06.09.2001
471932,69,Schokoladenbraun,16.08.1971
438971,65,Pink,16.11.1980
272122,30,Salbeigruen,07.11.1959
267729,133,Gruen,15.03.1996
533026,16,Sonnengelb,15.06.2008
161764,31,Salbeigruen,09.09.1994
787061,316,Gelb,18.07.1933
789771,73,Purpurrot,07.01.1961
173006,267,Rubinrot,03.05.1946
543662,77,Limettengruen,21.06.1973
706916,166,Zinnoberrot,04.10.2020
732573,122,Zartrosa,25.11.1942
653208,368,Dunkelgrau,21.05.1950
152561,116,Silber,16.02.2004
609687,262,Jagdgruen,20.09.1999
914034,274,Peridotgruen,27.03.1928
799524,52,Smaragdgruen,20.08.1993
560091,110,Limettengruen,12.01.2022
107015,60,Lavendel,05.07.1936
1464,283,Purpurrot,20.05.1936
720927,1,Zartrosa,22.04.1964
605043,368,Mint,23.06.1976
736960,213,Pflaumenblau,26.09.1972
202312,110,Kaktusgruen,17.01.1952
496295,80,Bronze,02.03.1956
165924,231,Cremeweiss,01.04.1950
386606,8,Schokoladenbraun,10.11.1984
172518,284,Pink,16.05.1973
541391,240,Saphirblau,11.07.2013
491516,350,Gelb,14.11.1960
579339,186,Saphirblau,10.05.1965
871931,261,Violett,08.11.1936
321634,89,Lila,11.08.1923
665944,167,Weiss,06.09.1981
14401,363,Korallenrot,10.05.2001
583089,162,Elfenbein,20.07.1968
862897,182,Karminrot,04.04.2022
755816,69,Bronze,24.08.1990
899064,114,Hellblau,24.08.1937
878837,57,Granatrot,01.06.1965
106489,108,Orchidee,10.11.1930
467892,72,Mint,05.10.2003
205550,239,Smaragdgruen,18.03.1943
990934,79,Dunkelblau,18.04.2008
942775,163,Salbeigruen,25.04.1981
356302,267,Olivgruen,27.01.2015
404433,216,Indigo,12.02.1954
24697,80,Jade,21.05.1947
312048,133,Ocker,09.01.1968
789176,252,Aquamarin,10.03.1946
125587,52,Schiefergrau,25.01.2021
984314,311,Zartrosa,20.01.2020
474797,46,Marineblau,25.10.2021
270010,151,Koralle,27.07.1931
200577,27,Pfirsich,12.10.1929
582370,24,Rosa,23.07.1943
8241,8,Bernstein,17.05.1952
786639,366,Sonnengelb,14.05.1968
490925,374,Kirschrot,17.07.1953
333159,241,Maisgelb,14.07.1941
17310,21,Ocker,25.03.1951
795091,367,Elfenbein,15.10.1946
24524,87,Rot,24.09.2015
33250,283,Lila,13.06.1953
560120,315,Lavendel,26.11.1928
28070,353,Ziegelrot,14.04.1954
170701,337,Hellgruen,22.02.1990
623562,15,Indigo,27.05.1985
399135,247,Ocker,22.07.1960
239888,256,Peridotgruen,19.08.2005
217778,10,Schwarz,19.09.1956
530518,128,Himmelgrau,21.06.1984
289545,74,Mint,14.07.1990
646430,190,Scharlachrot,25.01.2020
581225,69,Stahlblau,16.05.1989
222054,91,Himmelgrau,09.11.1933
985588,150,Bernstein,13.04.1933
51678,233,Aquamarin,02.06.1941
954927,286,Sonnengelb,21.06.2011
180088,356,Nussbraun,02.08.1965
235032,93,Moosgruen,11.11.2021
481164,342,Terrakotta,01.04.2005
120475,175,Peridotgruen,20.08.1933
617995,195,Henna,20.08.2002
49708,75,Smaragd,01.05.1994
880965,148,Ziegelrot,15.06.1952
815686,362,Bernstein,07.08.1932
391663,324,Braun,05.09.1992
366546,22,Mint,15.03.1935
968616,284,Kieselgrau,16.03.2001
508044,261,Kieselgrau,13.08.1966
391441,35,Tannengruen,08.10.1925
899318,287,Scharlachrot,05.01.1995
898371,267,Stahlblau,03.06.1975
395535,189,Pergament,19.10.2005
292321,207,Jade,15.09.2009
666422,208,Vanille,06.09.2007
986039,206,Scharlachrot,24.11.1930
850316,45,Terrakotta,19.04.2012
206371,203,Amethyst,16.05.1994
751619,210,Jade,05.11.1942
896131,27,Blau,18.10.1973
603510,168,Minzgruen,25.04.1995
51033,347,Pfirsich,06.09.1984
360069,9,Purpur,19.01.1988
899657,273,Weiss,22.10.2005
965753,234,Orange,09.03.1943
947604,211,Schlamm,22.10.2014
924838,192,Saharasand,08.04.1993
540803,337,Schneeweiss,25.05.1946
489985,164,Minzgruen,26.05.1975
685742,184,Gelb,05.06.1932
996246,294,Kupfer,18.11.2000
777868,92,Blau,10.03.2019
126283,106,Nussbraun,15.08.1987
742391,44,Koralle,16.02.1951
861993,346,Eisblau,25.02.1983
391742,50,Minzgruen,23.11.2005
596973,374,Smaragd,04.07.1965
223727,126,Korallenrot,04.06.2002
288474,283,Himmelblau,05.07.2001
621563,346,Kobaltgruen,12.04.2001
383885,180,Feuerrot,23.03.1964
73542,111,Dunkelgruen,21.01.2013
766597,173,Olivgruen,26.08.1989
494188,345,Hellblau,19.03.2004
968058,277,Orchidee,19.03.2020
324318,250,Senf,14.10.1960
64119,354,Wasserblau,16.03.1953
953805,243,Grau,14.09.1994
553833,69,Kobaltblau,19.04.2005
210173,334,Zitronengelb,14.02.1968
985171,53,Jade,21.08.1981
534121,201,Lila,01.07.1995
131541,311,Ozeanblau,11.03.1961
11450,293,Pfirsich,02.09.1940
387114,321,Saharasand,01.10.1963
390973,103,Nussbraun,19.09.1956
18076,164,Pfauenblau,07.02.2010
688649,284,Amethyst,02.03.2009
115170,287,Korallenrot,13.07.1962
742529,67,Ozeanblau,12.03.1973
733934,154,Lavendel,26.04.2016
229119,6,Moosgruen,11.11.1993
45551,96,Mint,14.06.1962
440521,376,Aprikose,08.06.1994
616683,238,Pfirsich,04.08.1997
746050,358,Granatrot,05.09.1983
595389,290,Mitternachtsblau,11.04.2006
284937,364,Himbeerpink,08.11.2012
505439,128,Bernstein,26.06.1929
96963,273,Tuerkis,11.09.1960
790472,129,Beige,15.06.1991
253913,256,Ocker,12.03.1944
346710,377,Tannengruen,25.02.1994
347780,323,Dunkelblau,05.10.1981
567687,91,Pergament,18.05.2002
538758,21,Pergament,06.09.1928
122623,54,Weiss,14.03.1938
137021,200,Pflaumenblau,04.04.1962
951156,273,Schwarz,05.08.2008
839098,253,Amethyst,15.04.2015
93324,200,Braun,05.08.2007
37101,62,Jade,21.01.2016
860818,248,Feuerrot,26.01.1990
962334,333,Malachitgruen,18.02.1988
929297,190,Dunkelgruen,20.06.2009
866935,155,Limettengruen,19.10.1939
626447,67,Mitternachtsblau,05.10.1953
875358,26,Vanille,05.08.2008
126329,161,Graphitgrau,19.05.1942
840187,374,Senf,15.10.2011
637626,25,Terrakotta,17.04.1939
21279,83,Beige,25.01.1953
330329,149,Lila,14.07.1987
15528,251,Blau,07.03.1971
742680,72,Kaktusgruen,19.04.1936
86857,66,Salbeigruen,24.08.2008
910271,328,Pink,11.09.1963
97884,133,Moosgruen,08.03.1988
617568,330,Karminrot,13.09.1983
989040,35,Maisgelb,04.09.2008
811318,50,Mitternachtsblau,24.06.2007
484222,27,Hellgruen,01.06.1993
370911,174,Orchidee,23.09.1987
458909,254,Maisgelb,26.11.1944
770068,350,Pflaumenblau,24.06.1946
502086,81,Indigo,14.01.1966
395506,63,Olivgruen,10.06.1953
452438,89,Aquamarin,25.04.2000
216560,281,Rot,13.07.1963
73968,93,Peridotgruen,23.02.2003
95911,360,Terrakotta,12.11.1942
311047,265,Azurblau,23.08.1993
609724,364,Salbeigruen,08.08.1990
232773,337,Himbeerpink,06.06.1986
671031,45,Beige,10.11.1949
263093,262,Malachitgruen,08.05.1937
503243,353,Koralle,07.10.1974
249420,18,Graphitgrau,13.06.1955
142372,152,Beige,22.07.1953
49345,219,Wasserblau,07.07.1969
516723,261,Kupfer,19.05.1977
700091,81,Terrakotta,24.03.2008
823820,133,Rosa,12.08.1980
266587,342,Violett,24.10.2018
919156,67,Silber,14.04.1938
513049,129,Dunkelgruen,19.06.1961
970200,5,Purpur,21.11.1959
804596,164,Gold,07.07.1927
737540,154,Tuerkis,22.03.1992
20622,236,Sahne,12.05.1944
943292,237,Gruen,20.06.2022
512614,337,Smaragd,01.05.1993
236108,22,Schiefergrau,21.06.1940
106444,235,Braun,16.09.1945
503057,220,Mint,12.05.1989
288814,283,Dunkelgruen,04.04.1982
218830,141,Vanille,23.11.1926
82737,201,Purpurrot,23.05.1933
769350,15,Zartrosa,24.08.1985
312488,180,Sonnengelb,20.09.2019
932937,243,Koralle,22.10.1976
960153,364,Mint,13.07.2007
566075,169,Malachitgruen,05.06.1947
26447,230,Sonnengelb,05.08.2006
591917,208,Tuerkis,20.05.2010
147036,292,Saphirblau,01.01.1992
333923,67,Schneeweiss,12.11.1948
674213,221,Stahlblau,10.04.1931
873604,230,Schwarz,17.11.1923
261782,63,Dunkelblau,01.04.1930
495290,167,Lavendel,18.05.1988
344252,182,Graphitgrau,27.03.1992
344920,290,Grau,19.10.1992
614927,299,Schneeweiss,13.09.1929
40307,226,Kirschrot,20.11.2012
361648,73,Braun,06.11.1968
607707,174,Dunkelgruen,15.06.2004
34368,141,Orchidee,04.10.2006
617782,242,Salbeigruen,08.10.2012
509144,324,Schwarz,25.04.1979
704609,275,Amethyst,26.04.1951
771568,11,Salbeigruen,06.10.1940
178777,283,Senf,06.10.1924
225233,74,Lavendel,13.08.1969
419051,204,Saphirblau,05.08.1970
327033,72,Maisgelb,03.06.2000
743442,358,Zitronengelb,02.10.2011
58525,195,Zitronengelb,24.10.2020
668381,177,Gruen,22.01.2015
357032,369,Sahne,01.07.2020
919365,96,Minzgruen,03.02.1944
951418,97,Himmelgrau,22.09.1984
364699,276,Terrakotta,01.03.1999
177481,357,Feuerrot,17.08.1989
38432,343,Koenigsblau,22.08.2002
124547,342,Braun,13.04.2014
551821,150,Kaktusgruen,27.04.2003
155241,148,Saharasand,14.11.1972
613857,44,Zinnoberrot,01.03.1958
367625,104,Schwarz,06.03.1942
335753,358,Smaragd,06.05.1927
629041,107,Purpurrot,07.01.1977
146849,272,Stahlblau,19.08.2007
943742,182,Bernstein,21.11.1974
457557,215,Henna,25.04.1996
327436,103,Pfauenblau,05.02.1923
575701,191,Kaktusgruen,14.08.1955
874706,66,Bronze,13.07.2015
87856,131,Graphitgrau,12.09.1925
254195,132,Hellgruen,14.02.1933
552618,323,Pfirsich,24.10.2020
80550,62,Karminrot,23.04.1977
193103,30,Mokka,16.11.1932
968607,52,Graphitgrau,24.04.1928
950558,225,Wasserblau,14.10.1949
153106,66,Pflaumenblau,26.07.1994
122353,219,Senf,23.09.1993
606188,317,Wasserblau,18.07.1976
392669,194,Sahne,05.09.2004
535753,165,Graphitgrau,11.11.1973
641896,132,Smaragd,08.01.1982
222043,288,Korallenrot,01.09.1968
425180,51,Muschelrosa,06.11.2004
913427,77,Pfauenblau,24.01.1945
659102,308,Sahne,23.07.1927
702154,145,Ziegelrot,14.10.1973
453852,137,Gelb,24.02.1957
677398,141,Muschelrosa,23.09.1931
761866,189,Senf,24.09.1974
62397,225,Schokoladenbraun,08.06.1958
359509,22,Magenta,26.08.1949
5677,264,Zartrosa,10.06.1995
643085,172,Kobaltblau,15.03.1999
399334,288,Himmelblau,17.08.1933
1553,256,Mint,23.04.1981
13997,124,Silber,13.02.1983
667991,347,Ziegelrot,15.05.1951
398051,262,Terrakotta,22.09.2004
261696,362,Dunkelgrau,06.05.2005
197896,248,Terrakotta,20.01.1992
685095,327,Silber,01.06.1963
967725,281,Azurblau,16.06.1954
831136,12,Schiefergrau,23.05.1963
645473,85,Salbeigruen,16.06.1973
417413,300,Sahne,01.07.1986
629247,325,Pfirsich,26.08.1982
51522,237,Wasserblau,07.02.1969
417135,73,Blaugruen,13.10.2018
864435,337,Maisgelb,21.11.1956
490134,177,Pfirsich,14.10.2002
304871,115,Kobaltgruen,06.09.1977
233645,32,Sahne,04.01.1975
358784,50,Grau,07.03.1989
280186,283,Pink,01.03.2002
177084,172,Nussbraun,27.04.1959
155619,202,Ziegelrot,03.08.1996
314887,224,Graphitgrau,02.02.1930
558886,351,Orchidee,21.01.1955
778172,177,Weiss,08.09.1962
682660,92,Hellgruen,23.11.1954
963006,116,Wasserblau,12.08.1933
329567,322,Ocker,19.07.2006
706651,199,Minzgruen,08.11.2013
948424,120,Wasserblau,14.01.1975
978766,106,Minzgruen,09.07.1925
133777,169,Himbeerpink,03.07.1952
824893,101,Sonnengelb,10.03.1933
354298,205,Rubinrot,10.08.1976
738597,241,Pergament,12.09.1927
77162,101,Purpur,13.07.1946
195643,35,Limettengruen,13.11.1927
850276,79,Koralle,08.07.1954
29053,124,Magenta,07.09.2002
233150,248,Aquamarin,23.10.2002
170340,164,Terrakotta,03.09.1997
494360,260,Dunkelblau,19.08.2020
78685,338,Mokka,06.06.1966
20946,37,Kobaltblau,14.04.2017
167130,338,Maisgelb,07.10.2020
335195,27,Indigo,09.07.1925
548806,113,Kobaltgruen,09.01.2002
881155,171,Saharasand,05.10.1995
760700,121,Schneeweiss,24.05.2000
135286,136,Muschelrosa,20.05.1990
501687,34,Aquamarin,26.01.1961
996580,272,Mitternachtsblau,13.09.1975
455204,34,Rosa,05.04.1959
322220,175,Muschelrosa,14.05.2009
42470,268,Schiefergrau,23.06.1984
554312,32,Kobaltblau,11.11.1975
792102,195,Henna,02.04.1958
388864,90,Terrakotta,05.02.1956
673697,275,Karamell,16.10.1978
127426,271,Mint,05.04.1929
703113,303,Zinnoberrot,18.05.1954
648652,112,Sonnengelb,01.08.1996
149676,20,Hellgruen,11.06.2020
459816,226,Dunkelblau,12.09.1948
961230,344,Himmelblau,25.05.1976
353455,221,Mint,13.04.2016
45806,222,Mokka,14.04.1933
461938,117,Vanille,23.10.1983
439598,363,Moosgruen,19.05.2006
400309,72,Violett,15.03.2018
314207,22,Kieselgrau,25.06.1955
503886,63,Lavendel,02.02.1926
669547,142,Himmelblau,23.10.1942
164917,325,Gold,22.07.1989
716577,354,Eisblau,24.09.1968
505528,91,Wasserblau,16.07.1942
800225,257,Mokka,21.03.1991
569141,295,Zitronengelb,01.01.2017
246188,298,Olivgruen,11.03.2010
847650,145,Stahlblau,14.05.1939
180827,50,Lila,27.10.1978
219258,266,Blau,05.09.1933
467698,133,Aquamarin,04.06.1938
746269,17,Indigo,27.09.1925
210767,308,Scharlachrot,25.04.1964
74307,143,Sonnengelb,19.02.1962
474085,47,Magenta,04.08.1925
688928,248,Dunkelgruen,06.05.2013
283310,4,Schneeweiss,22.04.2006
157942,63,Koralle,08.02.2001
599294,39,Scharlachrot,24.03.1971
473386,51,Graphitgrau,16.05.1958
520502,223,Granatrot,07.08.1961
901269,208,Grau,24.10.1985
2763,178,Kaktusgruen,17.04.1977
433675,119,Salbeigruen,23.10.1950
958254,272,Blau,17.01.1999
300008,39,Nussbraun,23.05.1935
163843,364,Peridotgruen,03.08.1991
967202,18,Bronze,13.11.1940
184312,261,Schneeweiss,21.06.1990
341233,128,Koralle,20.01.1989
274852,127,Zitronengelb,03.08.1978
323487,14,Blaugruen,06.01.1960
61203,184,Indigo,16.11.1967
363039,154,Orchidee,05.08.1943
296712,17,Karminrot,02.06.1993
315792,293,Olivgruen,26.04.2010
63274,112,Blau,17.01.1982
842139,142,Pergament,05.03.1941
267183,255,Nussbraun,12.01.1942
921991,56,Braun,06.04.2021
567278,19,Bronze,04.03.1990
160676,38,Kieselgrau,08.01.1927
252191,45,Koralle,27.01.1991
860711,341,Moosgruen,03.11.1991
897164,11,Feuerrot,23.08.1928
341102,314,Mokka,08.11.1987
715602,67,Maisgelb,14.08.1942
198777,197,Purpurrot,24.07.1983
145334,216,Blau,21.02.1998
728746,104,Graphitgrau,26.05.1948
271710,52,Muschelrosa,23.10.2009
641585,309,Smaragd,18.03.1949
385104,315,Kieselgrau,20.10.1973
18763,244,Gold,16.03.1973
110088,178,Purpur,27.01.1926
220683,61,Grau,10.06.1982
708109,186,Schwarz,10.05.1938
582925,371,Silber,27.07.1935
292594,375,Salbeigruen,06.06.1964
573201,313,Saharasand,27.09.2014
243960,194,Purpurrot,17.04.1927
386300,282,Pink,08.06.1929
584830,210,Limettengruen,25.08.2013
242652,330,Tuerkis,24.11.1937
139561,302,Scharlachrot,08.08.1997
135089,270,Zinnoberrot,01.08.1971
718834,265,Magenta,13.02.1997
585003,142,Schwarz,10.06.1959
360224,286,Pergament,26.03.1972
871847,132,Mokka,04.09.1961
870172,165,Tuerkis,16.11.1982
273061,202,Korallenrot,14.07.1982
508094,16,Kieselgrau,15.10.2014
474186,43,Silber,25.06.1985
160890,278,Schlamm,18.03.1959
83719,220,Braun,26.04.2018
166247,135,Schiefergrau,22.01.1965
782925,240,Schlamm,05.05.2005
875502,368,Beige,09.10.1993
918190,266,Ozeanblau,03.06.1984
668361,44,Jagdgruen,23.09.1971
86833,83,Kobaltgruen,19.05.1972
117645,356,Olivgruen,04.04.2013
669864,277,Smaragd,26.07.1958
430159,102,Weiss,23.08.2020
277248,279,Elfenbein,18.10.1993
637040,340,Dunkelblau,25.06.1964
903480,165,Grau,12.11.1999
54084,274,Silber,09.01.2022
677677,172,Vanille,05.10.1961
208175,282,Dunkelblau,16.04.1934
496724,16,Hellgruen,02.02.1960
254730,322,Braun,25.08.1925
982183,61,Marineblau,06.08.1972
287815,335,Rubinrot,05.06.2020
891079,175,Lila,19.10.1955
490227,328,Jade,22.08.1923
231742,52,Aprikose,20.06.1943
876511,197,Bronze,12.09.2003
428415,194,Lavendel,26.09.1924
2521,260,Aprikose,11.05.1958
53356,63,Kaktusgruen,21.11.2010
738308,157,Elfenbein,03.10.1952
41036,78,Schneeweiss,25.10.1972
380163,170,Sonnengelb,01.03.2014
235817,204,Peridotgruen,14.07.1977
248231,256,Karminrot,11.02.1971
561713,197,Nussbraun,02.11.1968
71067,264,Schokoladenbraun,14.01.1969
739831,181,Saharasand,27.08.2001
412791,108,Weiss,19.04.1986
823684,32,Feuerrot,25.03.1942
491163,156,Vanille,21.07.1933
55052,110,Ziegelrot,21.10.1946
492866,100,Kaktusgruen,25.03.1969
134311,265,Blau,26.07.1985
863556,195,Hellblau,24.01.1947
124345,84,Tannengruen,02.04.1930
750149,364,Blaugruen,25.05.1929
832367,366,Graphitgrau,11.06.1932
375940,122,Pflaumenblau,11.06.1986
681854,331,Himmelblau,07.08.2013
482246,82,Korallenrot,03.10.2015
679875,132,Vanille,15.01.1934
86961,141,Dunkelgrau,18.08.1924
827584,38,Violett,26.11.1978
53752,149,Dunkelblau,11.01.2014
141966,107,Senf,06.04.1971
891487,99,Orchidee,16.07.2008
875620,146,Ocker,23.11.2008
738862,144,Beige,25.09.2005
87464,328,Schlamm,02.06.1937
375450,220,Moosgruen,24.11.1968
721890,295,Mokka,01.08.1954
494135,205,Korallenrot,14.10.2022
993474,275,Terrakotta,17.06.1936
492803,56,Amethyst,17.02.1942
944816,92,Mitternachtsblau,24.03.1979
719860,235,Eisblau,08.03.1925
737281,356,Himmelgrau,13.02.1956
614569,27,Malachitgruen,18.06.1926
963789,79,Smaragdgruen,01.05.1992
274539,20,Nussbraun,26.01.1980
473014,57,Tuerkis,18.08.1996
111987,205,Zitronengelb,03.06.2022
861166,16,Lila,16.05.1994
650532,34,Saharasand,25.09.1976
175991,250,Zinnoberrot,14.11.1965
310124,125,Blaugruen,10.06.1935
934641,356,Kieselgrau,12.09.1941
578107,232,Kirschrot,03.10.1944
971600,369,Korallenrot,27.04.1926
194842,317,Ziegelrot,08.06.1991
76376,227,Scharlachrot,03.11.1927
940272,63,Pink,11.03.1998
423903,105,Purpur,06.02.1996
720810,137,Himmelblau,05.08.1997
413831,93,Pink,17.01.1984
556798,13,Purpurrot,27.08.1984
353865,41,Schlamm,16.04.1995
1029,74,Granatrot,12.03.1939
514511,177,Gelb,12.06.2014
522075,88,Magenta,04.06.1926
15427,159,Dunkelgrau,01.03.1966
494337,208,Silber,09.02.1986
360850,36,Kobaltgruen,02.09.1966
653501,151,Azurblau,08.10.1993
802508,308,Malachitgruen,18.01.1995
797050,299,Saharasand,19.02.2003
245989,1,Schwarz,04.01.1961
